prb_id,probe_src,dst_addr,hop,hop_from,hop_to,rtt
579659,44.213.187.71,192.203.230.10,14,62.115.43.72,192.203.230.10,43.159
522207,52.246.72.34,192.203.230.10,1,52.246.72.34,193.90.113.16,44.846
522207,52.246.72.34,192.203.230.10,2,193.90.113.16,10.230.182.118,17.732
522207,52.246.72.34,192.203.230.10,3,10.230.182.118,194.149.162.248,36.696
522207,52.246.72.34,192.203.230.10,4,194.149.162.248,193.90.113.18,40.389
522207,52.246.72.34,192.203.230.10,5,193.90.113.18,192.168.3.1,19.529
522207,52.246.72.34,192.203.230.10,6,192.168.3.1,192.168.2.1,32.691
522207,52.246.72.34,192.203.230.10,7,192.168.2.1,194.149.162.248,43.445
522207,52.246.72.34,192.203.230.10,8,194.149.162.248,62.115.112.84,48.211
522207,52.246.72.34,192.203.230.10,9,62.115.112.84,193.90.113.18,41.858
522207,52.246.72.34,192.203.230.10,10,193.90.113.18,193.90.113.16,26.834
522207,52.246.72.34,192.203.230.10,11,193.90.113.16,192.168.2.1,65.436
522207,52.246.72.34,192.203.230.10,12,192.168.2.1,192.168.3.1,22.903
522207,52.246.72.34,192.203.230.10,13,192.168.3.1,10.159.83.119,44.587
522207,52.246.72.34,192.203.230.10,14,10.159.83.119,194.149.162.248,60.593
522207,52.246.72.34,192.203.230.10,15,194.149.162.248,192.203.230.10,129.2
1759354,35.14.179.159,1.1.1.1,1,35.14.179.159,194.149.162.248,24.743
1759354,35.14.179.159,1.1.1.1,2,194.149.162.248,193.90.113.18,17.327
1759354,35.14.179.159,1.1.1.1,3,193.90.113.18,62.115.112.84,25.695
1759354,35.14.179.159,1.1.1.1,4,62.115.112.84,*,
1759354,35.14.179.159,1.1.1.1,5,62.115.112.84,10.251.254.155,52.426
1759354,35.14.179.159,1.1.1.1,6,10.251.254.155,10.171.249.177,36.695
1759354,35.14.179.159,1.1.1.1,7,10.171.249.177,10.213.94.54,39.252
1759354,35.14.179.159,1.1.1.1,8,10.213.94.54,10.34.65.251,29.597
1759354,35.14.179.159,1.1.1.1,9,10.34.65.251,10.181.224.1,58.67
1759354,35.14.179.159,1.1.1.1,10,10.181.224.1,194.149.162.250,20.465
1759354,35.14.179.159,1.1.1.1,11,194.149.162.250,49.231.119.167,61.64
1759354,35.14.179.159,1.1.1.1,12,49.231.119.167,10.2.208.116,43.166
1759354,35.14.179.159,1.1.1.1,13,10.2.208.116,10.215.254.240,59.523
1759354,35.14.179.159,1.1.1.1,14,10.215.254.240,1.1.1.1,89.311
1816917,217.21.216.135,20.157.222.42,1,217.21.216.135,10.61.248.160,18.847
1816917,217.21.216.135,20.157.222.42,2,10.61.248.160,*,
1816917,217.21.216.135,20.157.222.42,3,10.100.99.1,192.168.3.1,34.61
1816917,217.21.216.135,20.157.222.42,4,192.168.3.1,194.149.162.248,13.584
1816917,217.21.216.135,20.157.222.42,5,194.149.162.248,192.168.1.1,45.346
1816917,217.21.216.135,20.157.222.42,6,192.168.1.1,193.90.113.18,9.983
1816917,217.21.216.135,20.157.222.42,7,193.90.113.18,194.149.162.248,42.544
1816917,217.21.216.135,20.157.222.42,8,194.149.162.248,192.168.3.1,25.91
1816917,217.21.216.135,20.157.222.42,9,192.168.3.1,20.157.222.42,42.255
649713,181.122.240.100,8.8.8.8,1,181.122.240.100,*,
649713,181.122.240.100,8.8.8.8,2,195.0.240.164,49.228.5.78,22.631
649713,181.122.240.100,8.8.8.8,3,49.228.5.78,10.90.148.148,25.217
649713,181.122.240.100,8.8.8.8,4,10.90.148.148,10.200.132.156,47.188
649713,181.122.240.100,8.8.8.8,5,10.200.132.156,192.168.3.1,55.026
649713,181.122.240.100,8.8.8.8,6,192.168.3.1,10.9.208.212,22.733
649713,181.122.240.100,8.8.8.8,7,10.9.208.212,10.51.218.115,39.311
649713,181.122.240.100,8.8.8.8,8,10.51.218.115,192.168.2.1,25.702
649713,181.122.240.100,8.8.8.8,9,192.168.2.1,62.115.112.84,14.391
649713,181.122.240.100,8.8.8.8,10,62.115.112.84,10.93.147.251,40.148
649713,181.122.240.100,8.8.8.8,11,10.93.147.251,192.168.1.1,59.635
649713,181.122.240.100,8.8.8.8,12,192.168.1.1,10.188.39.130,28.882
649713,181.122.240.100,8.8.8.8,13,10.188.39.130,10.61.195.184,25.485
649713,181.122.240.100,8.8.8.8,14,10.61.195.184,8.8.8.8,24.867
1196941,181.228.30.67,1.1.1.1,1,181.228.30.67,*,
1196941,181.228.30.67,1.1.1.1,2,212.27.35.12,10.97.246.232,11.259
1196941,181.228.30.67,1.1.1.1,3,10.97.246.232,10.88.84.225,5.608
1196941,181.228.30.67,1.1.1.1,4,10.88.84.225,10.15.25.96,31.841
1196941,181.228.30.67,1.1.1.1,5,10.15.25.96,192.168.3.1,16.161
1196941,181.228.30.67,1.1.1.1,6,192.168.3.1,212.27.35.12,33.086
1196941,181.228.30.67,1.1.1.1,7,212.27.35.12,1.1.1.1,61.362
1735613,120.74.142.199,192.203.230.10,1,120.74.142.199,10.250.87.36,4.633
1735613,120.74.142.199,192.203.230.10,2,10.250.87.36,10.14.12.43,7.374
1735613,120.74.142.199,192.203.230.10,3,10.14.12.43,193.90.113.16,7.757
1735613,120.74.142.199,192.203.230.10,4,193.90.113.16,192.168.1.1,9.53
1735613,120.74.142.199,192.203.230.10,5,192.168.1.1,*,
1735613,120.74.142.199,192.203.230.10,6,10.181.224.1,195.0.240.164,57.31
1735613,120.74.142.199,192.203.230.10,7,195.0.240.164,10.181.224.1,29.404
1735613,120.74.142.199,192.203.230.10,8,10.181.224.1,10.217.224.104,30.552
1735613,120.74.142.199,192.203.230.10,9,10.217.224.104,10.225.164.199,57.789
1735613,120.74.142.199,192.203.230.10,10,10.225.164.199,10.55.240.220,59.447
1735613,120.74.142.199,192.203.230.10,11,10.55.240.220,62.115.43.72,63.758
1735613,120.74.142.199,192.203.230.10,12,62.115.43.72,192.203.230.10,132.949
1617900,11.159.92.43,142.250.191.46,1,11.159.92.43,194.149.162.248,18.893
1617900,11.159.92.43,142.250.191.46,2,194.149.162.248,*,
1617900,11.159.92.43,142.250.191.46,3,193.90.113.18,10.1.181.219,24.645
1617900,11.159.92.43,142.250.191.46,4,10.1.181.219,212.27.35.12,41.222
1617900,11.159.92.43,142.250.191.46,5,212.27.35.12,194.149.162.248,13.313
1617900,11.159.92.43,142.250.191.46,6,194.149.162.248,49.228.5.64,20.455
1617900,11.159.92.43,142.250.191.46,7,49.228.5.64,10.60.93.58,58.248
1617900,11.159.92.43,142.250.191.46,8,10.60.93.58,49.228.5.64,13.934
1617900,11.159.92.43,142.250.191.46,9,49.228.5.64,10.206.176.193,51.321
1617900,11.159.92.43,142.250.191.46,10,10.206.176.193,10.138.9.191,61.711
1617900,11.159.92.43,142.250.191.46,11,10.138.9.191,10.81.202.19,32.014
1617900,11.159.92.43,142.250.191.46,12,10.81.202.19,10.70.35.153,55.937
1617900,11.159.92.43,142.250.191.46,13,10.70.35.153,192.168.1.1,21.966
1617900,11.159.92.43,142.250.191.46,14,192.168.1.1,10.179.166.184,57.669
1617900,11.159.92.43,142.250.191.46,15,10.179.166.184,142.250.191.46,146.301
165815,2.103.172.161,192.203.230.10,1,2.103.172.161,10.21.173.64,13.988
165815,2.103.172.161,192.203.230.10,2,10.21.173.64,49.228.5.64,48.271
165815,2.103.172.161,192.203.230.10,3,49.228.5.64,10.202.225.105,53.694
165815,2.103.172.161,192.203.230.10,4,10.202.225.105,10.113.184.238,20.032
165815,2.103.172.161,192.203.230.10,5,10.113.184.238,212.27.35.12,30.301
165815,2.103.172.161,192.203.230.10,6,212.27.35.12,10.181.224.1,53.756
165815,2.103.172.161,192.203.230.10,7,10.181.224.1,*,
165815,2.103.172.161,192.203.230.10,8,49.228.5.78,10.32.50.250,35.318
165815,2.103.172.161,192.203.230.10,9,10.32.50.250,62.115.112.84,14.578
165815,2.103.172.161,192.203.230.10,10,62.115.112.84,192.203.230.10,62.665
1758106,210.29.66.151,192.203.230.10,1,210.29.66.151,10.60.218.73,37.772
1758106,210.29.66.151,192.203.230.10,2,10.60.218.73,10.246.185.134,6.331
1758106,210.29.66.151,192.203.230.10,3,10.246.185.134,192.168.3.1,6.896
1758106,210.29.66.151,192.203.230.10,4,192.168.3.1,10.166.215.184,7.034
1758106,210.29.66.151,192.203.230.10,5,10.166.215.184,*,
1758106,210.29.66.151,192.203.230.10,6,193.90.113.18,212.27.35.12,18.564
1758106,210.29.66.151,192.203.230.10,7,212.27.35.12,192.203.230.10,146.346
179677,195.88.128.88,20.157.222.42,1,195.88.128.88,192.168.2.1,50.983
179677,195.88.128.88,20.157.222.42,2,192.168.2.1,49.231.119.167,43.343
179677,195.88.128.88,20.157.222.42,3,49.231.119.167,192.168.3.1,35.026
179677,195.88.128.88,20.157.222.42,4,192.168.3.1,62.115.112.84,19.257
179677,195.88.128.88,20.157.222.42,5,62.115.112.84,194.149.162.248,19.017
179677,195.88.128.88,20.157.222.42,6,194.149.162.248,10.233.139.162,51.672
179677,195.88.128.88,20.157.222.42,7,10.233.139.162,10.181.224.1,42.775
179677,195.88.128.88,20.157.222.42,8,10.181.224.1,192.168.3.1,20.119
179677,195.88.128.88,20.157.222.42,9,192.168.3.1,*,
179677,195.88.128.88,20.157.222.42,10,10.100.99.1,193.90.113.16,56.305
179677,195.88.128.88,20.157.222.42,11,193.90.113.16,20.157.222.42,73.815
1750427,70.241.245.219,1.1.1.1,1,70.241.245.219,193.75.2.49,11.76
1750427,70.241.245.219,1.1.1.1,2,193.75.2.49,49.228.5.78,25.37
1750427,70.241.245.219,1.1.1.1,3,49.228.5.78,10.25.227.53,6.419
1750427,70.241.245.219,1.1.1.1,4,10.25.227.53,10.100.99.1,43.163
1750427,70.241.245.219,1.1.1.1,5,10.100.99.1,10.33.40.7,39.903
1750427,70.241.245.219,1.1.1.1,6,10.33.40.7,194.149.162.248,17.562
1750427,70.241.245.219,1.1.1.1,7,194.149.162.248,1.1.1.1,141.424
1886785,53.174.119.227,20.157.222.42,1,53.174.119.227,192.168.3.1,12.891
1886785,53.174.119.227,20.157.222.42,2,192.168.3.1,10.181.224.1,49.53
1886785,53.174.119.227,20.157.222.42,3,10.181.224.1,49.228.5.78,36.675
1886785,53.174.119.227,20.157.222.42,4,49.228.5.78,192.168.1.1,25.462
1886785,53.174.119.227,20.157.222.42,5,192.168.1.1,20.157.222.42,69.665
1042517,54.105.63.110,20.157.222.42,1,54.105.63.110,192.168.2.1,25.829
1042517,54.105.63.110,20.157.222.42,2,192.168.2.1,192.168.2.1,17.572
1042517,54.105.63.110,20.157.222.42,3,192.168.2.1,10.136.200.154,31.227
1042517,54.105.63.110,20.157.222.42,4,10.136.200.154,10.179.211.72,42.155
1042517,54.105.63.110,20.157.222.42,5,10.179.211.72,49.228.5.78,8.898
1042517,54.105.63.110,20.157.222.42,6,49.228.5.78,10.144.2.85,45.558
1042517,54.105.63.110,20.157.222.42,7,10.144.2.85,49.228.5.78,55.704
1042517,54.105.63.110,20.157.222.42,8,49.228.5.78,10.239.57.50,14.079
1042517,54.105.63.110,20.157.222.42,9,10.239.57.50,10.117.254.214,58.62
1042517,54.105.63.110,20.157.222.42,10,10.117.254.214,10.218.125.246,46.959
1042517,54.105.63.110,20.157.222.42,11,10.218.125.246,10.100.99.1,48.562
1042517,54.105.63.110,20.157.222.42,12,10.100.99.1,192.168.2.1,51.532
1042517,54.105.63.110,20.157.222.42,13,192.168.2.1,*,
1042517,54.105.63.110,20.157.222.42,14,194.149.162.250,10.25.163.233,56.802
1042517,54.105.63.110,20.157.222.42,15,10.25.163.233,20.157.222.42,11.042
673717,182.220.111.163,8.8.8.8,1,182.220.111.163,49.228.5.64,14.477
673717,182.220.111.163,8.8.8.8,2,49.228.5.64,*,
673717,182.220.111.163,8.8.8.8,3,194.149.162.250,192.168.3.1,14.823
673717,182.220.111.163,8.8.8.8,4,192.168.3.1,193.90.113.16,38.759
673717,182.220.111.163,8.8.8.8,5,193.90.113.16,192.168.2.1,33.057
673717,182.220.111.163,8.8.8.8,6,192.168.2.1,10.100.99.1,47.973
673717,182.220.111.163,8.8.8.8,7,10.100.99.1,49.228.5.64,13.341
673717,182.220.111.163,8.8.8.8,8,49.228.5.64,10.133.112.25,22.199
673717,182.220.111.163,8.8.8.8,9,10.133.112.25,10.136.138.185,26.684
673717,182.220.111.163,8.8.8.8,10,10.136.138.185,8.8.8.8,24.228
1809800,185.167.153.239,142.250.191.46,1,185.167.153.239,10.19.105.98,6.381
1809800,185.167.153.239,142.250.191.46,2,10.19.105.98,193.75.2.49,13.486
1809800,185.167.153.239,142.250.191.46,3,193.75.2.49,193.90.113.16,35.389
1809800,185.167.153.239,142.250.191.46,4,193.90.113.16,192.168.2.1,40.245
1809800,185.167.153.239,142.250.191.46,5,192.168.2.1,10.49.63.5,7.813
1809800,185.167.153.239,142.250.191.46,6,10.49.63.5,62.115.43.72,15.741
1809800,185.167.153.239,142.250.191.46,7,62.115.43.72,49.231.119.167,45.338
1809800,185.167.153.239,142.250.191.46,8,49.231.119.167,194.149.162.250,16.621
1809800,185.167.153.239,142.250.191.46,9,194.149.162.250,62.115.112.84,21.578
1809800,185.167.153.239,142.250.191.46,10,62.115.112.84,193.90.113.16,54.341
1809800,185.167.153.239,142.250.191.46,11,193.90.113.16,10.100.99.1,60.779
1809800,185.167.153.239,142.250.191.46,12,10.100.99.1,195.0.240.164,37.603
1809800,185.167.153.239,142.250.191.46,13,195.0.240.164,10.116.251.145,48.19
1809800,185.167.153.239,142.250.191.46,14,10.116.251.145,142.250.191.46,136.347
1032403,181.0.204.207,142.250.191.46,1,181.0.204.207,10.154.36.206,43.168
1032403,181.0.204.207,142.250.191.46,2,10.154.36.206,193.90.113.18,21.526
1032403,181.0.204.207,142.250.191.46,3,193.90.113.18,193.75.2.49,8.929
1032403,181.0.204.207,142.250.191.46,4,193.75.2.49,142.250.191.46,120.367
1017231,49.26.8.137,8.8.8.8,1,49.26.8.137,10.118.122.51,31.825
1017231,49.26.8.137,8.8.8.8,2,10.118.122.51,10.181.224.1,25.019
1017231,49.26.8.137,8.8.8.8,3,10.181.224.1,62.115.112.84,43.586
1017231,49.26.8.137,8.8.8.8,4,62.115.112.84,192.168.3.1,10.201
1017231,49.26.8.137,8.8.8.8,5,192.168.3.1,192.168.1.1,52.086
1017231,49.26.8.137,8.8.8.8,6,192.168.1.1,10.96.77.8,37.516
1017231,49.26.8.137,8.8.8.8,7,10.96.77.8,49.231.119.167,39.416
1017231,49.26.8.137,8.8.8.8,8,49.231.119.167,49.228.5.64,13.913
1017231,49.26.8.137,8.8.8.8,9,49.228.5.64,194.149.162.248,31.741
1017231,49.26.8.137,8.8.8.8,10,194.149.162.248,62.115.112.84,64.684
1017231,49.26.8.137,8.8.8.8,11,62.115.112.84,8.8.8.8,28.82
274114,98.238.87.246,192.203.230.10,1,98.238.87.246,10.177.96.199,48.637
274114,98.238.87.246,192.203.230.10,2,10.177.96.199,10.10.177.135,41.848
274114,98.238.87.246,192.203.230.10,3,10.10.177.135,10.20.98.96,16.042
274114,98.238.87.246,192.203.230.10,4,10.20.98.96,192.203.230.10,90.448
1386848,70.160.81.249,142.250.191.46,1,70.160.81.249,193.75.2.49,5.429
1386848,70.160.81.249,142.250.191.46,2,193.75.2.49,193.90.113.16,33.559
1386848,70.160.81.249,142.250.191.46,3,193.90.113.16,142.250.191.46,147.28
1242352,192.88.35.178,8.8.8.8,1,192.88.35.178,*,
1242352,192.88.35.178,8.8.8.8,2,192.168.2.1,192.168.1.1,20.097
1242352,192.88.35.178,8.8.8.8,3,192.168.1.1,193.75.2.49,45.127
1242352,192.88.35.178,8.8.8.8,4,193.75.2.49,*,
1242352,192.88.35.178,8.8.8.8,5,212.27.35.12,193.90.113.18,39.024
1242352,192.88.35.178,8.8.8.8,6,193.90.113.18,10.100.99.1,55.631
1242352,192.88.35.178,8.8.8.8,7,10.100.99.1,62.115.43.72,56.323
1242352,192.88.35.178,8.8.8.8,8,62.115.43.72,195.0.240.164,42.915
1242352,192.88.35.178,8.8.8.8,9,195.0.240.164,10.171.108.170,18.312
1242352,192.88.35.178,8.8.8.8,10,10.171.108.170,194.149.162.250,15.418
1242352,192.88.35.178,8.8.8.8,11,194.149.162.250,62.115.112.84,48.203
1242352,192.88.35.178,8.8.8.8,12,62.115.112.84,8.8.8.8,114.051
1164290,138.92.255.246,1.1.1.1,1,138.92.255.246,*,
1164290,138.92.255.246,1.1.1.1,2,193.90.113.16,10.184.165.243,30.533
1164290,138.92.255.246,1.1.1.1,3,10.184.165.243,10.247.236.23,9.951
1164290,138.92.255.246,1.1.1.1,4,10.247.236.23,10.126.13.165,48.918
1164290,138.92.255.246,1.1.1.1,5,10.126.13.165,192.168.1.1,13.671
1164290,138.92.255.246,1.1.1.1,6,192.168.1.1,1.1.1.1,130.566
1253754,188.31.22.222,20.157.222.42,1,188.31.22.222,10.163.58.129,27.931
1253754,188.31.22.222,20.157.222.42,2,10.163.58.129,194.149.162.250,4.042
1253754,188.31.22.222,20.157.222.42,3,194.149.162.250,10.139.37.233,40.679
1253754,188.31.22.222,20.157.222.42,4,10.139.37.233,10.116.29.239,12.66
1253754,188.31.22.222,20.157.222.42,5,10.116.29.239,10.80.19.236,45.479
1253754,188.31.22.222,20.157.222.42,6,10.80.19.236,193.90.113.18,52.153
1253754,188.31.22.222,20.157.222.42,7,193.90.113.18,10.185.179.75,43.312
1253754,188.31.22.222,20.157.222.42,8,10.185.179.75,*,
1253754,188.31.22.222,20.157.222.42,9,194.149.162.248,194.149.162.248,48.718
1253754,188.31.22.222,20.157.222.42,10,194.149.162.248,10.100.99.1,48.264
1253754,188.31.22.222,20.157.222.42,11,10.100.99.1,20.157.222.42,16.808
126375,150.59.138.42,8.8.8.8,1,150.59.138.42,49.228.5.64,45.57
126375,150.59.138.42,8.8.8.8,2,49.228.5.64,10.0.255.146,38.713
126375,150.59.138.42,8.8.8.8,3,10.0.255.146,10.157.181.70,38.631
126375,150.59.138.42,8.8.8.8,4,10.157.181.70,194.149.162.248,8.428
126375,150.59.138.42,8.8.8.8,5,194.149.162.248,193.90.113.16,25.851
126375,150.59.138.42,8.8.8.8,6,193.90.113.16,10.181.224.1,22.471
126375,150.59.138.42,8.8.8.8,7,10.181.224.1,10.26.78.44,28.037
126375,150.59.138.42,8.8.8.8,8,10.26.78.44,8.8.8.8,32.821
1096527,215.219.228.48,192.203.230.10,1,215.219.228.48,193.90.113.16,21.911
1096527,215.219.228.48,192.203.230.10,2,193.90.113.16,10.32.229.168,17.393
1096527,215.219.228.48,192.203.230.10,3,10.32.229.168,192.203.230.10,110.354
674449,198.126.110.31,20.157.222.42,1,198.126.110.31,*,
674449,198.126.110.31,20.157.222.42,2,192.168.1.1,193.75.2.49,37.583
674449,198.126.110.31,20.157.222.42,3,193.75.2.49,10.152.37.246,37.801
674449,198.126.110.31,20.157.222.42,4,10.152.37.246,49.231.119.167,10.864
674449,198.126.110.31,20.157.222.42,5,49.231.119.167,49.228.5.64,31.112
674449,198.126.110.31,20.157.222.42,6,49.228.5.64,194.149.162.248,48.636
674449,198.126.110.31,20.157.222.42,7,194.149.162.248,*,
674449,198.126.110.31,20.157.222.42,8,10.181.224.1,62.115.43.72,32.525
674449,198.126.110.31,20.157.222.42,9,62.115.43.72,62.115.43.72,30.328
674449,198.126.110.31,20.157.222.42,10,62.115.43.72,10.22.150.194,28.861
674449,198.126.110.31,20.157.222.42,11,10.22.150.194,10.100.99.1,55.432
674449,198.126.110.31,20.157.222.42,12,10.100.99.1,20.157.222.42,39.272
1801127,167.227.229.142,142.250.191.46,1,167.227.229.142,10.161.232.242,42.619
1801127,167.227.229.142,142.250.191.46,2,10.161.232.242,49.231.119.167,50.619
1801127,167.227.229.142,142.250.191.46,3,49.231.119.167,193.75.2.49,18.259
1801127,167.227.229.142,142.250.191.46,4,193.75.2.49,10.100.99.1,25.166
1801127,167.227.229.142,142.250.191.46,5,10.100.99.1,194.149.162.250,52.114
1801127,167.227.229.142,142.250.191.46,6,194.149.162.250,193.90.113.16,26.777
1801127,167.227.229.142,142.250.191.46,7,193.90.113.16,10.1.158.34,28.372
1801127,167.227.229.142,142.250.191.46,8,10.1.158.34,192.168.3.1,23.264
1801127,167.227.229.142,142.250.191.46,9,192.168.3.1,10.70.15.181,61.49
1801127,167.227.229.142,142.250.191.46,10,10.70.15.181,*,
1801127,167.227.229.142,142.250.191.46,11,49.228.5.64,193.90.113.16,16.99
1801127,167.227.229.142,142.250.191.46,12,193.90.113.16,212.27.35.12,38.696
1801127,167.227.229.142,142.250.191.46,13,212.27.35.12,62.115.43.72,50.015
1801127,167.227.229.142,142.250.191.46,14,62.115.43.72,142.250.191.46,106.751
697364,63.239.137.142,8.8.8.8,1,63.239.137.142,10.181.224.1,6.101
697364,63.239.137.142,8.8.8.8,2,10.181.224.1,49.228.5.78,50.479
697364,63.239.137.142,8.8.8.8,3,49.228.5.78,62.115.112.84,39.246
697364,63.239.137.142,8.8.8.8,4,62.115.112.84,*,
697364,63.239.137.142,8.8.8.8,5,194.149.162.248,62.115.112.84,55.743
697364,63.239.137.142,8.8.8.8,6,62.115.112.84,8.8.8.8,103.633
1065038,70.34.45.45,8.8.8.8,1,70.34.45.45,10.86.206.239,18.966
1065038,70.34.45.45,8.8.8.8,2,10.86.206.239,10.181.224.1,4.828
1065038,70.34.45.45,8.8.8.8,3,10.181.224.1,10.181.224.1,26.616
1065038,70.34.45.45,8.8.8.8,4,10.181.224.1,10.181.224.1,50.449
1065038,70.34.45.45,8.8.8.8,5,10.181.224.1,195.0.240.164,54.58
1065038,70.34.45.45,8.8.8.8,6,195.0.240.164,10.121.129.56,16.867
1065038,70.34.45.45,8.8.8.8,7,10.121.129.56,8.8.8.8,132.01
1601348,46.131.192.38,20.157.222.42,1,46.131.192.38,10.143.235.200,19.835
1601348,46.131.192.38,20.157.222.42,2,10.143.235.200,194.149.162.250,47.176
1601348,46.131.192.38,20.157.222.42,3,194.149.162.250,10.100.99.1,50.107
1601348,46.131.192.38,20.157.222.42,4,10.100.99.1,10.133.243.201,45.771
1601348,46.131.192.38,20.157.222.42,5,10.133.243.201,20.157.222.42,96.696
176202,101.129.44.198,192.203.230.10,1,101.129.44.198,49.228.5.64,7.268
176202,101.129.44.198,192.203.230.10,2,49.228.5.64,49.228.5.78,52.773
176202,101.129.44.198,192.203.230.10,3,49.228.5.78,10.100.99.1,12.218
176202,101.129.44.198,192.203.230.10,4,10.100.99.1,195.0.240.164,48.98
176202,101.129.44.198,192.203.230.10,5,195.0.240.164,193.90.113.16,38.37
176202,101.129.44.198,192.203.230.10,6,193.90.113.16,10.43.237.111,42.955
176202,101.129.44.198,192.203.230.10,7,10.43.237.111,194.149.162.248,32.291
176202,101.129.44.198,192.203.230.10,8,194.149.162.248,192.203.230.10,70.933
939122,213.68.116.124,8.8.8.8,1,213.68.116.124,10.123.34.19,43.198
939122,213.68.116.124,8.8.8.8,2,10.123.34.19,10.92.236.254,11.283
939122,213.68.116.124,8.8.8.8,3,10.92.236.254,62.115.112.84,28.89
939122,213.68.116.124,8.8.8.8,4,62.115.112.84,10.222.227.128,11.166
939122,213.68.116.124,8.8.8.8,5,10.222.227.128,193.90.113.18,53.966
939122,213.68.116.124,8.8.8.8,6,193.90.113.18,*,
939122,213.68.116.124,8.8.8.8,7,194.149.162.250,193.75.2.49,55.416
939122,213.68.116.124,8.8.8.8,8,193.75.2.49,10.100.99.1,34.364
939122,213.68.116.124,8.8.8.8,9,10.100.99.1,62.115.112.84,33.55
939122,213.68.116.124,8.8.8.8,10,62.115.112.84,8.8.8.8,141.734
1379682,193.222.141.247,192.203.230.10,1,193.222.141.247,192.168.1.1,34.989
1379682,193.222.141.247,192.203.230.10,2,192.168.1.1,10.100.99.1,27.95
1379682,193.222.141.247,192.203.230.10,3,10.100.99.1,10.137.241.36,34.951
1379682,193.222.141.247,192.203.230.10,4,10.137.241.36,10.80.186.154,34.719
1379682,193.222.141.247,192.203.230.10,5,10.80.186.154,192.203.230.10,89.5
1652631,216.121.252.134,1.1.1.1,1,216.121.252.134,193.75.2.49,15.573
1652631,216.121.252.134,1.1.1.1,2,193.75.2.49,193.90.113.18,28.746
1652631,216.121.252.134,1.1.1.1,3,193.90.113.18,49.228.5.64,19.171
1652631,216.121.252.134,1.1.1.1,4,49.228.5.64,49.231.119.167,18.134
1652631,216.121.252.134,1.1.1.1,5,49.231.119.167,10.96.199.195,15.449
1652631,216.121.252.134,1.1.1.1,6,10.96.199.195,10.158.69.36,46.733
1652631,216.121.252.134,1.1.1.1,7,10.158.69.36,1.1.1.1,58.525
1122077,202.165.250.228,142.250.191.46,1,202.165.250.228,49.228.5.78,4.085
1122077,202.165.250.228,142.250.191.46,2,49.228.5.78,193.90.113.18,3.478
1122077,202.165.250.228,142.250.191.46,3,193.90.113.18,49.231.119.167,54.104
1122077,202.165.250.228,142.250.191.46,4,49.231.119.167,62.115.112.84,17.66
1122077,202.165.250.228,142.250.191.46,5,62.115.112.84,10.132.179.231,39.877
